Tipo,Index,TempoFaces,NumFaces,TempoAdjacentes,NumAdjacentes
v,323,7.61e-05,6,2.07e-05,4
v,324,7.66e-05,18,2.12e-05,8
v,325,7.55e-05,8,2.07e-05,5
v,326,7.51e-05,16,2.09e-05,6
v,327,7.48e-05,48,2.23e-05,14
v,328,7.72e-05,8,2.07e-05,5
v,329,7.62e-05,16,2.1e-05,6
v,330,6.45e-05,18,2.16e-05,8
v,331,6.04e-05,7,2.08e-05,5
v,332,6.1e-05,7,2.07e-05,5
v,333,5.92e-05,18,2.12e-05,8
v,334,6.12e-05,22,2.15e-05,10
v,335,5.96e-05,14,2.12e-05,8
v,336,6.02e-05,4,2.06e-05,4
v,337,6.11e-05,22,2.15e-05,10
v,338,6.1e-05,4,2.06e-05,4
v,339,6.04e-05,12,2.11e-05,7
v,340,6.09e-05,8,2.06e-05,4
v,341,6.07e-05,16,2.08e-05,6
v,342,7.07e-05,48,2.3e-05,14
v,343,7.91e-05,16,2.11e-05,6
v,344,7.55e-05,12,2.11e-05,6
v,345,7.65e-05,16,2.1e-05,6
v,346,7.86e-05,8,2.08e-05,4
v,347,7.93e-05,30,2.19e-05,12
v,348,7.63e-05,16,2.13e-05,6
v,349,7.8e-05,16,2.1e-05,6
v,350,7.89e-05,48,2.23e-05,14
v,351,7.73e-05,16,2.12e-05,6
v,352,7.86e-05,16,2.13e-05,6
v,353,7.86e-05,16,2.09e-05,6
v,354,7.74e-05,16,2.09e-05,6
v,355,7.81e-05,48,2.23e-05,14
v,356,7.61e-05,16,2.1e-05,6
v,357,7.56e-05,16,2.09e-05,6
v,358,7.7e-05,48,2.86e-05,14
v,359,7.71e-05,16,2.1e-05,6
v,360,7.63e-05,16,2.08e-05,6
v,361,7.83e-05,16,2.09e-05,6
v,362,7.88e-05,16,2.13e-05,6
v,363,7.79e-05,48,2.25e-05,14
v,364,7.6e-05,16,2.09e-05,6
v,365,7.7e-05,16,2.74e-05,6
v,366,7.85e-05,48,2.85e-05,14
v,367,7.7e-05,16,2.1e-05,6
v,368,7.71e-05,16,2.1e-05,6
v,369,7.74e-05,16,2.09e-05,6
v,370,7.89e-05,16,2.08e-05,6
v,371,7.84e-05,48,2.24e-05,14
v,372,7.9e-05,16,2.12e-05,6
v,373,7.84e-05,16,2.1e-05,6
v,374,7.69e-05,48,3.13e-05,14
v,375,7.56e-05,16,2.09e-05,6
v,376,7.84e-05,16,2.09e-05,6
