Tipo,Index,TempoFaces,NumFaces,TempoAdjacentes,NumAdjacentes
v,591,6.7e-06,16,5e-07,10
v,592,6.3e-06,16,4e-07,10
v,593,2.27e-05,48,6e-07,26
v,594,6.7e-06,16,5e-07,10
v,595,6.5e-06,16,5e-07,10
v,596,2.37e-05,48,9e-07,26
v,597,7.2e-06,16,4e-07,10
v,598,6.5e-06,16,4e-07,10
v,599,6.6e-06,16,4e-07,10
v,600,6.3e-06,16,5e-07,10
v,601,2.31e-05,48,7e-07,26
v,602,6.6e-06,16,4e-07,10
v,603,6.6e-06,16,1e-06,10
v,604,2.46e-05,48,9e-07,26
v,605,7.4e-06,16,5e-07,10
v,606,6.2e-06,16,4e-07,10
v,607,6.5e-06,16,5e-07,10
v,608,7e-06,16,4e-07,10
v,609,9.3e-06,23,6e-07,17
v,610,6.5e-06,16,5e-07,10
v,611,6.7e-06,16,4e-07,10
v,612,8.6e-06,19,6e-07,15
v,613,3.2e-06,8,3e-07,7
v,614,4.8e-06,12,4e-07,10
v,615,3.2e-06,8,3e-07,7
v,616,9.6e-06,22,7e-07,17
v,617,6.9e-06,16,5e-07,10
v,618,1.5e-06,4,3e-07,5
v,619,4.5e-06,12,5e-07,10
v,620,2.3e-05,48,6e-07,26
v,621,7e-06,16,4e-07,10
v,622,7e-06,16,5e-07,10
v,623,2.43e-05,48,9e-07,26
v,624,7e-06,16,4e-07,10
v,625,4.7e-06,12,4e-07,10
v,626,7e-06,16,4e-07,10
v,627,6.3e-06,16,4e-07,10
v,628,2.3e-05,48,6e-07,26
v,629,6.5e-06,16,4e-07,10
v,630,6.7e-06,16,6e-07,10
v,631,2.44e-05,48,1e-06,26
v,632,7.2e-06,16,4e-07,10
v,633,6.5e-06,16,4e-07,10
v,634,6.9e-06,16,5e-07,10
v,635,6.2e-06,16,4e-07,10
v,636,2.33e-05,48,6e-07,26
v,637,6.4e-06,16,5e-07,10
v,638,6.8e-06,16,5e-07,10
v,639,2.41e-05,48,9e-07,26
v,640,6.7e-06,16,5e-07,10
v,641,6.5e-06,16,4e-07,10
v,642,6.6e-06,16,4e-07,10
v,643,6.5e-06,16,5e-07,10
v,644,2.28e-05,48,1e-06,26
v,645,1.03e-05,16,4e-07,10
v,646,6.9e-06,16,6e-07,10
v,647,2.42e-05,48,8e-07,26
v,648,6.9e-06,16,5e-07,10
v,649,6.3e-06,16,5e-07,10
v,650,6.6e-06,16,5e-07,10
v,651,6.3e-06,16,4e-07,10
v,652,2.27e-05,48,7e-07,26
v,653,6.3e-06,16,4e-07,10
v,654,6.4e-06,16,4e-07,10
v,655,2.38e-05,48,1e-06,26
v,656,6.7e-06,16,4e-07,10
v,657,6.5e-06,16,4e-07,10
v,658,6.6e-06,16,4e-07,10
v,659,6.3e-06,16,3e-07,10
v,660,9.6e-06,24,6e-07,17
v,661,6.7e-06,16,4e-07,10
v,662,6.7e-06,16,4e-07,10
v,663,5.8e-06,14,6e-07,12
v,664,2.5e-06,6,4e-07,6
v,665,2.8e-06,8,4e-07,7
v,666,4.4e-06,12,4e-07,10
v,667,3e-06,8,5e-07,7
v,668,5.9e-06,14,6e-07,12
v,669,6.6e-06,16,5e-07,10
v,670,3.1e-06,8,4e-07,7
v,671,1.29e-05,30,7e-07,21
v,672,6.7e-06,16,4e-07,10
v,673,2.9e-06,6,3e-07,6
v,674,1.41e-05,31,1e-06,21
v,675,6.9e-06,16,4e-07,10
v,676,6e-07,0,2e-07,0
v,677,2.9e-06,8,3e-07,7
v,678,6.5e-06,16,4e-07,10
v,679,2.28e-05,48,6e-07,26
v,680,6.2e-06,16,8e-07,10
v,681,6.7e-06,16,5e-07,10
v,682,2.4e-05,48,1.2e-06,26
v,683,6.9e-06,16,4e-07,10
v,684,6.3e-06,16,4e-07,10
v,685,6.5e-06,16,4e-07,10
v,686,6.3e-06,16,5e-07,10
v,687,2.25e-05,48,6e-07,26
v,688,6.2e-06,16,4e-07,10
v,689,6.6e-06,16,5e-07,10
